foodID,restaurantID,foodNumber,linkNumber,cityCode,foodName,foodPrice,foodImage,city
f142,f9,142,9,f,Cheesy Bread,Rs. 499,https://images.deliveryhero.io/image/fd-pk/pos-import-images/vendorCode-yki0/product/540452.jpg?width=200,Faisalabad
f143,f9,143,9,f,Bread Sticks,Rs. 399,https://images.deliveryhero.io/image/fd-pk/Products/540453.JPG?width=200,Faisalabad
f144,f9,144,9,f,Potato Wedges,Rs. 399,https://images.deliveryhero.io/image/fd-pk/Products/1511370.jpg?width=200,Faisalabad
f145,f9,145,9,f,Cheesy Garlic Bread Sticks,Rs. 499,https://images.deliveryhero.io/image/fd-pk/Products/4930764.jpg?width=200,Faisalabad
f146,f9,146,9,f,Garlic Bread Sticks,Rs. 399,https://images.deliveryhero.io/image/fd-pk/Products/4930765.jpg?width=200,Faisalabad
f147,f9,147,9,f,BBQ Sauce,Rs. 89,https://images.deliveryhero.io/image/fd-pk/Products/23879.jpg?width=200,Faisalabad
f148,f9,148,9,f,Ranch Sauce,Rs. 89,https://images.deliveryhero.io/image/fd-pk/Products/23880.jpg?width=200,Faisalabad
f149,f9,149,9,f,Marinara Sauce,Rs. 89,https://images.deliveryhero.io/image/fd-pk/Products/776941.jpg?width=200,Faisalabad
f150,f9,150,9,f,Hot Sauce,Rs. 89,https://images.deliveryhero.io/image/fd-pk/Products/776942.jpg?width=200,Faisalabad
f151,f9,151,9,f,Peri Peri Sauce,Rs. 89,https://images.deliveryhero.io/image/fd-pk/Products/2324154.jpg?width=200,Faisalabad
f152,f9,152,9,f,Garlic Mayo Sauce,Rs. 89,https://images.deliveryhero.io/image/fd-pk/Products/6522225.jpg?width=200,Faisalabad
f153,f9,153,9,f,Choco Bread,Rs. 399,https://images.deliveryhero.io/image/fd-pk/Products/955107.JPG?width=200,Faisalabad
f154,f9,154,9,f,Cinna Stix,Rs. 399,https://images.deliveryhero.io/image/fd-pk/Products/956284.JPG?width=200,Faisalabad
