linkNumber,foodName,foodPrice,foodImage,city
17,Mixed Biscuits,Rs. 160,https://images.deliveryhero.io/image/fd-pk/Products/5815399.jpg?width=200,Karachi
17,Cake Rusk,Rs. 160,https://images.deliveryhero.io/image/fd-pk/Products/5815400.jpg?width=200,Karachi
17,Plain Cake,from Rs. 120,https://images.deliveryhero.io/image/fd-pk/Products/5815404.jpg?width=200,Karachi
17,Fruit Cake,from Rs. 120,https://images.deliveryhero.io/image/fd-pk/Products/5815406.jpg?width=200,Karachi
17,Garam Gulab Jamun,from Rs. 400,https://images.deliveryhero.io/image/fd-pk/Products/5703594.jpg?width=200,Karachi
19,Chicken Malai Boti,Rs. 360,https://images.deliveryhero.io/image/fd-pk/Products/4797404.jpg?width=200,Karachi
19,Beef Roll,Rs. 70,https://images.deliveryhero.io/image/fd-pk/Products/4797414.jpg?width=200,Karachi
19,Soft Drink,from Rs. 40,https://images.deliveryhero.io/image/fd-pk/Products/4797364.jpg?width=200,Karachi
19,Halwa Puri,Rs. 15,https://images.deliveryhero.io/image/fd-pk/Products/4797327.jpg?width=200,Karachi
19,Halwa,Rs. 200,https://images.deliveryhero.io/image/fd-pk/Products/4797328.jpg?width=200,Karachi
19,Chanay ka Salan,Rs. 50,https://images.deliveryhero.io/image/fd-pk/Products/4797329.jpg?width=200,Karachi
19,Paya Salan,from Rs. 70,https://images.deliveryhero.io/image/fd-pk/Products/4797330.jpg?width=200,Karachi
19,Beef Bihari Kabab,Rs. 299,https://images.deliveryhero.io/image/fd-pk/Products/4797386.jpg?width=200,Karachi
19,Chicken Malai Boti,Rs. 360,https://images.deliveryhero.io/image/fd-pk/Products/4797404.jpg?width=200,Karachi
19,Namak Paray,Rs. 320,https://images.deliveryhero.io/image/fd-pk/Products/4797352.jpg?width=200,Karachi
19,Paratha,Rs. 25,https://images.deliveryhero.io/image/fd-pk/Products/4525152.jpg?width=200,Karachi
19,Aloo ka Samosa,Rs. 15,https://images.deliveryhero.io/image/fd-pk/Products/4797344.jpg?width=200,Karachi
19,Qeema Kachori,Rs. 30,https://images.deliveryhero.io/image/fd-pk/Products/4797346.jpg?width=200,Karachi
19,Vegetable Roll,Rs. 15,https://images.deliveryhero.io/image/fd-pk/Products/4797347.jpg?width=200,Karachi
19,Beef Roll,Rs. 70,https://images.deliveryhero.io/image/fd-pk/Products/4797414.jpg?width=200,Karachi
19,Chicken Malai Roll,Rs. 80,https://images.deliveryhero.io/image/fd-pk/Products/4797418.jpg?width=200,Karachi
19,Jalebi,Rs. 250,https://images.deliveryhero.io/image/fd-pk/Products/4797350.jpg?width=200,Karachi
19,Mineral Water,from Rs. 40,https://images.deliveryhero.io/image/fd-pk/Products/4797356.jpg?width=200,Karachi
19,Soft Drink,from Rs. 40,https://images.deliveryhero.io/image/fd-pk/Products/4797364.jpg?width=200,Karachi
19,Chai,Rs. 40,https://images.deliveryhero.io/image/fd-pk/Products/4797425.jpg?width=200,Karachi
21,Chicken Biryani,Rs. 120,https://images.deliveryhero.io/image/fd-pk/Products/4520928.jpg?width=200,Karachi
21,Haleem,Rs. 100,https://images.deliveryhero.io/image/fd-pk/Products/4520935.jpg?width=200,Karachi
21,Beef biryani,Rs. 160,https://images.deliveryhero.io/image/fd-pk/Products/4722372.jpg?width=200,Karachi
21,Soft Drink,from Rs. 75,https://images.deliveryhero.io/image/fd-pk/Products/4520939.jpg?width=200,Karachi
21,Chicken Biryani,Rs. 120,https://images.deliveryhero.io/image/fd-pk/Products/4520928.jpg?width=200,Karachi
21,Beef Pulao,Rs. 150,https://images.deliveryhero.io/image/fd-pk/Products/4520933.jpg?width=200,Karachi
21,Qorma,Rs. 200,https://images.deliveryhero.io/image/fd-pk/Products/4520934.jpg?width=200,Karachi
21,Haleem,Rs. 100,https://images.deliveryhero.io/image/fd-pk/Products/4520935.jpg?width=200,Karachi
21,Beef biryani,Rs. 160,https://images.deliveryhero.io/image/fd-pk/Products/4722372.jpg?width=200,Karachi
